Mod:Item:MetaData, Localized Name
enderio:block_not_pasture_dark_fused_glass:12, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:13, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:14, Dark Clear Glass
enderio:block_not_pasture_dark_fused_glass:15, Dark Clear Glass
enderio:item_soul_vial, 灵魂瓶
enderio:block_detector_block:0, 方块检测器
enderio:block_detector_block_silent:0, 方块检测器（无声）
enderio:item_dark_steel_helmet, 玄钢头盔
enderio:item_dark_steel_chestplate, 玄钢胸甲
enderio:item_dark_steel_leggings, 玄钢护腿
enderio:item_dark_steel_boots, 玄钢靴子
enderio:item_dark_steel_shield, 玄钢盾牌
enderio:item_dark_steel_sword, 终结之剑 Mk I
enderio:item_dark_steel_pickaxe, 玄钢镐
enderio:item_dark_steel_axe, 玄钢斧
enderio:item_dark_steel_bow, 玄钢弓
enderio:item_dark_steel_shears, 玄钢剪刀
enderio:item_dark_steel_treetap, 玄钢木龙头
enderio:item_dark_steel_crook, 玄钢钩
enderio:item_dark_steel_hand, 玄钢万用铲
enderio:item_inventory_charger_simple, Simple Inventory Charger
enderio:item_inventory_charger_basic, Basic Inventory Charger
enderio:item_inventory_charger, Inventory Charger
enderio:item_inventory_charger_vibrant, Vibrant Inventory Charger
enderio:item_end_steel_sword, 终结之剑 Mk II
enderio:item_end_steel_pickaxe, 末影钢镐
enderio:item_end_steel_axe, 末影钢斧
enderio:item_end_steel_bow, 末影钢弓
enderio:item_end_steel_helmet, 末影钢头盔
enderio:item_end_steel_chestplate, 末影钢胸甲
enderio:item_end_steel_leggings, 末影钢护腿
enderio:item_end_steel_boots, 末影钢靴子
enderio:item_end_steel_shield, 末影钢盾牌
enderio:item_staff_of_levity:0, 漂浮之杖
enderio:item_staff_of_levity:0, 漂浮之杖
enderio:item_dark_steel_upgrade:0, Blank Dark Steel Upgrade
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Micro Anvil"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Micro Anvil"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Mini Anvil"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Mini Anvil"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Pocket Anvil"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Pocket Anvil"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Carpeting"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Carpeting"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Depth"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Depth"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Direct"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Direct"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Elytra"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Elytra"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered IV"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered IV"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered V"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Empowered V"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Glider"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Glider"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Fork"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Fork"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Inventory III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Jump III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Night Vision"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Night Vision"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Padding"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Padding"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Simple Solar"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Simple Solar"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Solar III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Sound Locator"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Sound Locator"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Speed III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Spoon"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Spoon"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Step Assist"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Step Assist"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Flippers"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Flippers"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive I"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive II"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive III"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive IV"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive IV"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive V"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Explosive V"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "The One Probe"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "The One Probe"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Travel"
enderio:item_dark_steel_upgrade:1, Dark Steel Upgrade "Travel"
enderio:block_death_pouch, Death Urn
enderio:item_owl_egg, Owl Egg
enderio:block_alloy_endergy:0, Crude Steel Block
enderio:block_alloy_endergy:1, Crystalline Alloy Block
enderio:block_alloy_endergy:2, Melodic Alloy Block
enderio:block_alloy_endergy:3, Stellar Alloy Block
enderio:block_alloy_endergy:4, Crystalline Pink Slime Block
enderio:block_alloy_endergy:5, Energetic Silver Block
enderio:block_alloy_endergy:6, Vivid Alloy Block
enderio:item_alloy_endergy_ingot:0, Crude Steel Ingot
enderio:item_alloy_endergy_ingot:1, Crystalline Alloy Ingot
enderio:item_alloy_endergy_ingot:2, Melodic Alloy Ingot
enderio:item_alloy_endergy_ingot:3, Stellar Alloy Ingot
enderio:item_alloy_endergy_ingot:4, Crystalline Pink Slime Ingot
enderio:item_alloy_endergy_ingot:5, Energetic Silver Ingot
enderio:item_alloy_endergy_ingot:6, Vivid Alloy Ingot
enderio:item_alloy_endergy_nugget:0, Crude Steel Nugget
enderio:item_alloy_endergy_nugget:1, Crystalline Alloy Nugget
enderio:item_alloy_endergy_nugget:2, Melodic Alloy Nugget
enderio:item_alloy_endergy_nugget:3, Stellar Alloy Nugget
enderio:item_alloy_endergy_nugget:4, Crystalline Pink Slime Nugget
enderio:item_alloy_endergy_nugget:5, Energetic Silver Nugget
enderio:item_alloy_endergy_nugget:6, Vivid Alloy Nugget
enderio:item_alloy_endergy_ball:0, Crude Steel Grinding Ball
enderio:item_alloy_endergy_ball:1, Crystalline Alloy Grinding Ball
enderio:item_alloy_endergy_ball:2, Melodic Alloy Grinding Ball
enderio:item_alloy_endergy_ball:3, Stellar Alloy Grinding Ball
enderio:item_alloy_endergy_ball:4, Crystalline Pink Slime Grinding Ball
enderio:item_alloy_endergy_ball:5, Energetic Silver Grinding Ball
enderio:item_alloy_endergy_ball:6, Vivid Alloy Grinding Ball
enderio:item_item_conduit:0, 物品导管
enderio:item_liquid_conduit:0, 流体导管
enderio:item_liquid_conduit:1, 高压流体导管
enderio:item_liquid_conduit:2, 末影流体导管
enderio:item_power_conduit:0, 能量导管
enderio:item_power_conduit:1, 强化能量导管
enderio:item_power_conduit:2, 末影能量导管
enderio:item_redstone_conduit:0, 红石导管
enderio:item_extract_speed_upgrade:0, Extract Speed Upgrade
enderio:item_extract_speed_downgrade:0, Extract Speed Downgrade
enderio:item_me_conduit:0, ME Conduit
enderio:item_me_conduit:1, Dense ME Conduit
enderio:block_inventory_panel, Inventory Panel
enderio:block_inventory_panel_sensor, Inventory Sensor
enderio:block_inventory_chest_tiny, Tiny Inventory System Storage
enderio:block_inventory_chest_small, Small Inventory System Storage
enderio:block_inventory_chest_medium, Medium Inventory System Storage
enderio:block_inventory_chest_big, Big Inventory System Storage
enderio:block_inventory_chest_large, Large Inventory System Storage
enderio:block_inventory_chest_huge, Huge Inventory System Storage
enderio:block_inventory_chest_enormous, Enormous Inventory System Storage
enderio:block_inventory_chest_warehouse, Inventory System Storage Warehouse
enderio:block_inventory_chest_warehouse13, Inventory System Storage Extended Warehouse
enderio:item_inventory_remote:0, Inventory Panel Remote
enderio:item_inventory_remote:0, Inventory Panel Remote
enderio:item_inventory_remote:1, Advanced Inventory Panel Remote
enderio:item_inventory_remote:1, Advanced Inventory Panel Remote
enderio:item_inventory_remote:2, Ender Inventory Panel Remote
enderio:item_inventory_remote:2, Ender Inventory Panel Remote
enderio:item_data_conduit:0, Data Conduit
enderio:block_simple_furnace, Simple Powered Furnace
enderio:block_simple_alloy_smelter, Simple Alloy Smelter
enderio:block_alloy_smelter, Alloy Smelter
enderio:block_enhanced_alloy_smelter, Enhanced Alloy Smelter
enderio:block_buffer:0, Item Buffer
enderio:block_buffer:1, Power Buffer
enderio:block_buffer:2, Omni Buffer
enderio:block_buffer:3, Creative Buffer
enderio:block_enchanter, 附魔器
enderio:block_farm_station, 种植站
enderio:block_combustion_generator, Combustion Generator
enderio:block_enhanced_combustion_generator, Enhanced Combustion Generator
enderio:block_simple_stirling_generator, Simple Stirling Generator
enderio:block_stirling_generator, Stirling Generator
enderio:block_zombie_generator, Zombie Generator
enderio:block_franken_zombie_generator, Frank'n'Zombie Generator
enderio:block_ender_generator, Ender Generator
enderio:block_lava_generator, Lava Heat Exchanger
enderio:block_killer_joe, 杀手乔
enderio:block_electric_light:0, Electric Light
enderio:block_electric_light:1, Electric Light (Inverted)
enderio:block_electric_light:2, Light
enderio:block_electric_light:3, Light (Inverted)
enderio:block_electric_light:4, Wireless Light
enderio:block_electric_light:5, Wireless Light (Inverted)
enderio:block_attractor_obelisk, Attractor Obelisk
enderio:block_aversion_obelisk, Aversion Obelisk
enderio:block_inhibitor_obelisk, Inhibitor Obelisk
enderio:block_relocator_obelisk, Relocator Obelisk
enderio:block_weather_obelisk, 天气方尖碑
enderio:block_experience_obelisk, Experience Obelisk
enderio:block_painter, 喷涂机
enderio:block_reservoir, 末影蓄水库
enderio:block_omni_reservoir, 通用蓄水库
enderio:block_simple_sag_mill, Simple SAG Mill
enderio:block_sag_mill, SAG Mill
enderio:block_enhanced_sag_mill, Enhanced SAG Mill
enderio:block_slice_and_splice, 头颅装配机
enderio:block_solar_panel:0, 磁钢太阳能板
enderio:block_solar_panel:1, 充能合金太阳能板
enderio:block_solar_panel:2, 脉冲铁太阳能板
enderio:block_solar_panel:3, 脉冲合金太阳能板
enderio:block_solar_panel:4, 晶化合金太阳能板
enderio:block_solar_panel:5, 旋律合金太阳能板
enderio:block_solar_panel:6, 恒星合金太阳能板
enderio:block_soul_binder, 灵魂绑定器
enderio:block_powered_spawner, 电动刷怪笼
enderio:block_vat, The Vat
enderio:block_enhanced_vat, The Enhanced Vat
enderio:block_simple_wired_charger, 简易有线充电器
enderio:block_wired_charger, 有线充电器
enderio:block_enhanced_wired_charger, 强化有线充电器
enderio:block_wireless_charger, Wireless Charger
enderio:block_normal_wireless_charger, Wireless Charging Antenna
enderio:block_enhanced_wireless_charger, Enhanced Wireless Charging Antenna
enderio:block_wireless_charger_extension, Wireless Charging Antenna Extension
enderio:block_tank:0, 流体储罐
enderio:block_tank:1, 高压流体储罐
enderio:block_transceiver, 空间传送器
enderio:block_vacuum_chest, 虚空箱子
enderio:block_xp_vacuum, XP Vacuum
enderio:block_niard, 流体放置器
enderio:block_travel_anchor, 旅行锚
enderio:block_tele_pad, 传送台
enderio:block_dialing_device, 坐标记录仪
enderio:block_impulse_hopper, Impulse Hopper
enderio:block_simple_crafter, 简易合成器
enderio:block_crafter, 合成器
enderio:block_creative_spawner, 创造模式刷怪笼
enderio:block_cap_bank:0, 创造模式电容库
enderio:block_cap_bank:1, 基础电容库
enderio:block_cap_bank:1, 基础电容库
enderio:block_cap_bank:2, 电容库
enderio:block_cap_bank:2, 电容库
enderio:block_cap_bank:3, 脉冲电容库
enderio:block_cap_bank:3, 脉冲电容库
enderio:block_gauge, Energy Gauge
enderio:block_power_monitor, Power Monitor
enderio:block_advanced_power_monitor, Graphical Power Monitor
enderio:item_capacitor_grainy, Grainy Capacitor
enderio:item_capacitor_crystalline, 晶化合金电容
enderio:item_capacitor_melodic, 旋律合金电容
enderio:item_capacitor_stellar, 恒星合金电容
enderio:item_capacitor_totemic, 不死图腾电容
enderio:item_endergy_conduit:0, 锻铁能量导管
enderio:item_endergy_conduit:1, 铁能量导管
enderio:item_endergy_conduit:2, 铝能量导管
enderio:item_endergy_conduit:3, 金能量导管
enderio:item_endergy_conduit:4, 铜能量导管
enderio:item_endergy_conduit:5, 银能量导管
enderio:item_endergy_conduit:6, 琥珀金能量导管
enderio:item_endergy_conduit:7, 充能银能量导管
enderio:item_endergy_conduit:8, 晶化合金能量导管
enderio:item_endergy_conduit:9, 晶化粉红史莱姆能量导管
enderio:item_endergy_conduit:10, 旋律合金能量导管
enderio:item_endergy_conduit:11, 恒星合金能量导管
enderio:item_capacitor_silver, 银电容
enderio:item_capacitor_energetic_silver, 充能银电容
enderio:item_capacitor_vivid, 生动合金电容
enderio:item_stellar_alloy_sword, 终结之剑 Mk III
enderio:item_stellar_alloy_pickaxe, 恒星合金镐
enderio:item_stellar_alloy_axe, 恒星合金斧
enderio:item_stellar_alloy_helmet, 恒星合金头盔
enderio:item_stellar_alloy_boots, 恒星合金靴子
enderio:item_stellar_alloy_chestplate, 恒星合金胸甲
enderio:item_stellar_alloy_leggings, 恒星合金护腿
extendedcrafting:storage:0, Block of Black Iron
extendedcrafting:storage:1, Block of Luminessence
extendedcrafting:storage:2, Block of Nether Stars
extendedcrafting:storage:3, Block of Crystaltine
extendedcrafting:storage:4, Block of The Ultimate
extendedcrafting:storage:5, Block of Ender
extendedcrafting:storage:6, Block of Ender Stars
extendedcrafting:storage:7, Block of Enhanced Ender
extendedcrafting:frame, Black Iron Frame
extendedcrafting:lamp:0, Black Iron Lamp
extendedcrafting:lamp:1, Black Iron Lamp
extendedcrafting:trimmed:0, Block of Black Iron
extendedcrafting:trimmed:1, Block of Black Iron
extendedcrafting:trimmed:2, Block of Black Iron
extendedcrafting:trimmed:3, Block of Black Iron
extendedcrafting:trimmed:4, Block of Black Iron
extendedcrafting:trimmed:5, Block of Black Iron
extendedcrafting:crafting_table, Crafting Table
extendedcrafting:pedestal, Pedestal
extendedcrafting:crafting_core, Crafting Core
extendedcrafting:interface, Automation Interface
extendedcrafting:table_basic, 基础工作台
extendedcrafting:table_advanced, 进阶工作台
extendedcrafting:table_elite, 精英工作台
extendedcrafting:table_ultimate, 终极工作台
extendedcrafting:compressor, Quantum Compressor
extendedcrafting:ender_alternator, Ender Alternator
extendedcrafting:ender_crafter, Ender Crafter
extendedcrafting:guide, Extended Crafting Guide
extendedcrafting:material:0, Black Iron Ingot
extendedcrafting:material:1, Black Iron Nugget
extendedcrafting:material:2, Black Iron Slate
extendedcrafting:material:3, Black Iron Rod
extendedcrafting:material:7, Luminessence
extendedcrafting:material:8, 基础催化剂
extendedcrafting:material:9, 进阶催化剂
extendedcrafting:material:10, 精英催化剂
extendedcrafting:material:11, 终极催化剂
extendedcrafting:material:12, 晶化催化剂
extendedcrafting:material:13, 究极催化剂
extendedcrafting:material:14, 基础催化剂粗胚
extendedcrafting:material:15, 进阶催化剂粗胚
extendedcrafting:material:16, 精英催化剂粗胚
extendedcrafting:material:17, 终极催化剂粗胚
extendedcrafting:material:18, 晶化催化剂粗胚
extendedcrafting:material:19, 究极催化剂粗胚
extendedcrafting:material:24, Crystaltine Ingot
extendedcrafting:material:25, Crystaltine Nugget
extendedcrafting:material:32, The Ultimate Ingot
extendedcrafting:material:33, The Ultimate Nugget
extendedcrafting:material:36, Ender Ingot
extendedcrafting:material:37, Ender Nugget
extendedcrafting:material:40, Ender Star
extendedcrafting:material:41, Ender Star Nugget
extendedcrafting:material:48, Enhanced Ender Ingot
extendedcrafting:material:49, Enhanced Ender Nugget
extendedcrafting:material:128, Diamond Nugget
extendedcrafting:material:129, Emerald Nugget
extendedcrafting:material:140, Nether Star Nugget
extendedcrafting:handheld_table, Handheld Crafting Table
extendedcrafting:recipe_maker:0, Recipe Maker
extendedcrafting:singularity:0, Coal Singularity
extendedcrafting:singularity:1, Iron Singularity
extendedcrafting:singularity:2, Lapis Lazuli Singularity
extendedcrafting:singularity:3, Redstone Singularity
extendedcrafting:singularity:4, Glowstone Singularity
extendedcrafting:singularity:5, Gold Singularity
extendedcrafting:singularity:6, Diamond Singularity
extendedcrafting:singularity:7, Emerald Singularity
extendedcrafting:singularity:16, Aluminum Singularity
extendedcrafting:singularity:17, Copper Singularity
extendedcrafting:singularity:18, Tin Singularity
extendedcrafting:singularity:19, Bronze Singularity
extendedcrafting:singularity:20, Zinc Singularity
extendedcrafting:singularity:21, Brass Singularity
extendedcrafting:singularity:22, Silver Singularity
extendedcrafting:singularity:23, Lead Singularity
extendedcrafting:singularity:24, Steel Singularity
extendedcrafting:singularity:25, Nickel Singularity
extendedcrafting:singularity:26, Constantan Singularity
extendedcrafting:singularity:27, Electrum Singularity
extendedcrafting:singularity:28, Invar Singularity
extendedcrafting:singularity:29, Mithril Singularity
extendedcrafting:singularity:30, Tungsten Singularity
extendedcrafting:singularity:31, Titanium Singularity
extendedcrafting:singularity:32, Uranium Singularity
extendedcrafting:singularity:33, Chrome Singularity
extendedcrafting:singularity:34, Platinum Singularity
extendedcrafting:singularity:35, Iridium Singularity
extendedcrafting:singularity:48, Signalum Singularity
extendedcrafting:singularity:49, Lumium Singularity
extendedcrafting:singularity:50, Enderium Singularity
extendedcrafting:singularity:64, Ardite Singularity
extendedcrafting:singularity:65, Cobalt Singularity
extendedcrafting:singularity:66, Manyullyn Singularity
extendedcrafting:singularity_ultimate, 究极奇点
extracpus:crafting_storage_256k, §5256k§r-ME合成存储器
extracpus:crafting_storage_1024k, §91024k§r-ME合成存储器
extracpus:crafting_storage_4096k, §d4096k§r-ME合成存储器
extracpus:crafting_storage_16384k, §c16384k§r-ME合成存储器
framedcompactdrawers:framed_compact_drawer, Framed Compacting Drawer
framedcompactdrawers:framed_drawer_controller:0, Framed Drawer Controller
framedcompactdrawers:framed_slave:0, Framed Controller Slave
futuremc:dye:0, 白色染料
futuremc:dye:1, 蓝色染料
futuremc:dye:2, 棕色染料
futuremc:dye:3, 黑色染料
futuremc:trident, 三叉戟
futuremc:banner_pattern:0, 旗帜图案
futuremc:banner_pattern:1, 旗帜图案
futuremc:banner_pattern:2, 旗帜图案
futuremc:banner_pattern:3, 旗帜图案
futuremc:banner_pattern:4, 旗帜图案
futuremc:banner_pattern:5, 旗帜图案
futuremc:honeycomb, 蜂窝
futuremc:honey_bottle, 蜂蜜瓶
futuremc:sweet_berries, 甜浆果
futuremc:suspicious_stew, 谜之炖菜
futuremc:bamboo, 竹子
futuremc:pufferfish_bucket, 河豚桶
futuremc:salmon_bucket, 鲑鱼桶
futuremc:cod_bucket, 鳕鱼桶
futuremc:tropical_fish_bucket, 热带鱼桶
futuremc:nautilus_shell, 鹦鹉螺壳
futuremc:lantern, 灯笼
futuremc:stonecutter, 碎石机
futuremc:barrel, 木桶
futuremc:smoker, 烟熏炉
futuremc:blast_furnace, 高炉
futuremc:loom, 织布机
futuremc:fletching_table, 制箭台
futuremc:smithing_table, 锻造台
futuremc:cartography_table, 制图台
futuremc:grindstone, 磨石
futuremc:composter, 堆肥桶
futuremc:bell, 钟
futuremc:honey_block, 蜂蜜块
futuremc:honeycomb_block, 蜜脾块
futuremc:lily_of_the_valley, 铃兰
futuremc:cornflower, 矢车菊
futuremc:wither_rose, 凋零玫瑰
futuremc:campfire, 营火
futuremc:scaffolding, Scaffolding
futuremc:bee_nest, 蜂巢
futuremc:beehive, 巨型蜂巢
futuremc:stripped_acacia_log, 去皮金合欢原木
futuremc:stripped_jungle_log, 去皮丛林原木
futuremc:stripped_birch_log, 去皮白桦原木
futuremc:stripped_oak_log, 去皮橡木原木
futuremc:stripped_spruce_log, 去皮云杉原木
futuremc:stripped_dark_oak_log, 去皮深色橡木原木
futuremc:brick_wall, 砖块墙
futuremc:granite_wall, 花岗岩石砖墙
futuremc:andesite_wall, 安山岩墙
futuremc:diorite_wall, 闪长岩墙
futuremc:sandstone_wall, 砂岩墙
futuremc:red_sandstone_wall, 红砂岩墙
futuremc:stone_brick_wall, 石砖墙
futuremc:mossy_stone_brick_wall, 苔石砖墙
futuremc:nether_brick_wall, 下界砖墙
futuremc:red_nether_brick_wall, 红色下界砖墙
futuremc:end_stone_brick_wall, 末地石砖墙
futuremc:prismarine_wall, 海晶石墙
futuremc:smooth_stone, 平滑石
futuremc:smooth_sandstone, 平滑砂岩
futuremc:smooth_quartz, 平滑石英块
futuremc:smooth_red_sandstone, 平滑红砂岩
futuremc:blue_ice, 蓝冰
futuremc:stripped_acacia_wood, 去皮金合欢木
futuremc:stripped_jungle_wood, 去皮丛林木
futuremc:stripped_birch_wood, 去皮白桦木
futuremc:stripped_oak_wood, 去皮橡木
futuremc:stripped_spruce_wood, 去皮云杉木
futuremc:stripped_dark_oak_wood, 去皮深色橡木
futuremc:acacia_wood, 金合欢木
futuremc:jungle_wood, 丛林木
futuremc:birch_wood, 白桦木
futuremc:oak_wood, 橡木
futuremc:spruce_wood, 云杉木
futuremc:dark_oak_wood, 深色橡木
futuremc:acacia_trapdoor, 金合欢木活板门
futuremc:jungle_trapdoor, 丛林木活板门
futuremc:birch_trapdoor, 白桦木活板门
futuremc:spruce_trapdoor, 云杉木活板门
futuremc:dark_oak_trapdoor, 深色橡木活板门
futuremc:soul_fire_lantern, 灵魂灯笼
futuremc:soul_fire_torch, 灵魂火把
futuremc:soul_soil, 灵魂土
futuremc:netherite_ingot, 下界合金锭
futuremc:netherite_scrap, 下界合金剑碎片
futuremc:netherite_axe, 下界合金斧
futuremc:netherite_hoe, 下界合金锄
futuremc:netherite_pickaxe, 下界合金镐
futuremc:netherite_shovel, 下界合金锹
futuremc:netherite_sword, 下界合金剑
futuremc:netherite_helmet, 下界合金头盔
futuremc:netherite_chestplate, 下界合金胸甲
futuremc:netherite_leggings, 下界合金护腿
futuremc:netherite_boots, 下界合金靴子
futuremc:chain, 锁链
futuremc:netherite_block, 下界合金块
futuremc:ancient_debris, 远古残骸
futuremc:record_pigstep, Music Disc
gcym:unique_casing:0, 粉碎轮
gcym:unique_casing:1, 切片刀
gcym:unique_casing:2, 电解器
gcym:unique_casing:3, 散热片
gcym:unique_casing:4, 二硅化钼线圈方块
gcym:large_multiblock_casing:0, 安全研磨机械方块
gcym:large_multiblock_casing:1, 高温冶炼机械方块
gcym:large_multiblock_casing:2, 大型组装机机械方块
gcym:large_multiblock_casing:3, 耐压机械方块
gcym:large_multiblock_casing:4, 耐腐蚀机械方块
gcym:large_multiblock_casing:5, 防震机械方块
gcym:large_multiblock_casing:6, 防水机械方块
gcym:large_multiblock_casing:7, 防震切割机械方块
gcym:large_multiblock_casing:8, 绝缘机械方块
gcym:large_multiblock_casing:9, 惰性搅拌机械方块
gcym:large_multiblock_casing:10, 抗激光蚀刻机械方块
gcym:large_multiblock_casing:11, 原子机械方块
gcym:large_multiblock_casing:12, 工业蒸汽机械方块
gcys:crucible:0, 石英坩埚
gcys:crucible:1, 钨坩埚
gcys:crucible:2, 石墨坩埚
gcys:crucible:3, 氮化硼坩埚
gcys:multiblock_casing:0, 基板机械方块
gcys:multiblock_casing:1, 高级基板机械方块
gcys:multiblock_casing:2, 钻头
gcys:multiblock_casing_active:0, 翼型室
gcys:multiblock_casing_active:1, 高级翼型室
gcys:transparent_casing:0, 聚甲基丙烯酸甲酯（PMMA）玻璃
gcys:pressure_pipe_low_vacuum:0, 低压真空管
gcys:pressure_pipe_medium_vacuum:1, 中压真空管
gcys:pressure_pipe_high_vacuum:2, 高压真空管
gcys:pressure_pipe_ultra_high_vacuum:3, 超高压真空管
gcys:pressure_pipe_extremely_high_vacuum:4, 极高压真空管
gcys:pressure_pipe_close_space_vacuum:5, 封闭空间真空管
gcys:pressure_pipe_intergalactic_void_vacuum:6, 星际虚空真空管
gcys:pressure_pipe_low_pressure:7, 低压管
gcys:pressure_pipe_medium_pressure:8, 中压管
gcys:pressure_pipe_high_pressure:9, 高压管
gcys:pressure_pipe_ultra_high_pressure:10, 超高压管
gcys:pressure_pipe_electron_degeneracy_pressure:11, 电子简并压力管
gcys:pressure_pipe_white_dwarf_pressure:12, 白矮星压力管
gcys:pressure_pipe_neutron_star_pressure:13, 中子星压力管
gregtechfoodoption:gtfo_casing:0, 土坯砖块
gregtechfoodoption:gtfo_casing:1, 强化土坯砖块
gregtechfoodoption:gtfo_metal_casing:0, 食品级铋青铜机器外壳
gregtechfoodoption:gtfo_glass_casing:0, 温室玻璃
gregtechfoodoption:gtfo_leaves_0:0, 香蕉树叶
gregtechfoodoption:gtfo_leaves_0:4, 橙子树叶
gregtechfoodoption:gtfo_leaves_0:8, 芒果树叶
gregtechfoodoption:gtfo_leaves_0:12, 杏子树叶
gregtechfoodoption:gtfo_leaves_1:0, 柠檬树叶
